,key,alias,name_x,rating,price,review_count,categories,lat,lon,display_address,city,zip_code,phone,address,health codes,date,url,num_health_code_violations
1063,4700-pap,papa-murphys-sacramento-9,Papa Murphy's,3.0,$,42,['Pizza'],38.47385,-121.44604,"['4700 Mack Road', 'Suite 1', 'Sacramento, CA 95823']",Sacramento,95823,19164227272.0,"4700 Mack Rd Ste 1  Sacramento, CA 95823-4599","[['1c', '21', '27', '33', '43', '44e', '45'], ['1c', '5b', '7', '43']]","['February 15, 2024', 'October 4, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=EB646461-BC8F-4F06-865F-3896D4F2EA54,11
1064,4701-pan,panda-express-sacramento-4,Panda Express,2.4,$,139,"['Chinese', 'Fast Food']",38.66148,-121.354732,"['4701 Madison Ave.', 'Sacramento, CA 95841']",Sacramento,95841,19163481452.0,"4701 Madison Ave Ste 104  Sacramento, CA 95841-2559",[['7']],"['August 10, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=352BA9FB-48C7-48F7-82CA-E8D6BAA90EAA,1
1065,4701-sta,starbucks-sacramento-104,Starbucks,2.7,$,114,['Coffee & Tea'],38.661627,-121.354802,"['4701 Madison Ave', 'Ste 101', 'Sacramento, CA 95841']",Sacramento,95841,19163346758.0,"4701 Madison Ave Ste 101  Sacramento, CA 95841-2559","[['33', '34', '36', '39', '40', '45']]","['August 10, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=C559DCB3-A10D-4FA9-8FF6-B4D3C38D12ED,6
1066,4703-ric,richards-donuts-carmichael,Richards Donuts,3.7,$,36,['Donuts'],38.649616,-121.3278449,"['4703 Manzanita Ave', 'Carmichael, CA 95608']",Carmichael,95608,19169728760.0,"4703 Manzanita Ave Ste A  Carmichael, CA 95608-0892","[['14a', '30b', '44a']]","['November 8, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=C5E0FEB4-B097-4D0F-B0AF-828B057E4BC1,3
1067,4708-fli,flip-n-shake-sacramento,Flip.n.Shake,4.3,$$,1076,"['Burgers', 'Sandwiches']",38.6531984,-121.3545631,"['4708 Auburn Blvd', 'Sacramento, CA 95841']",Sacramento,95841,19163329323.0,"4708 Auburn Blvd  Sacramento, CA 95841-3602","[['1b', '1c', '5a', '7', '27', '35', '38', '43', '45', '47c', '49'], ['1c', '4', '23', '33', '35', '38', '39', '40', '45']]","['January 2, 2024', 'May 16, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=D6FC0340-20DE-42F0-A298-B5AFCE4F63F0,20
1068,4709-don,donuts-and-coffee-sacramento,Donuts & Coffee,4.6,$,58,['Donuts'],38.4965553283691,-121.450408935547,"['4709 Florin Rd', 'Sacramento, CA 95823']",Sacramento,95823,19163995980.0,"4709 Florin Rd Ste 3C  Sacramento, CA 95823-2534","[['7', '14b', '44c']]","['December 27, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=40EB7E20-1FCF-4955-9E62-9A6915117A77,3
1069,4712-sub,subway-carmichael-10,Subway,2.2,$,19,"['Fast Food', 'Sandwiches']",38.6502077,-121.3259604,"['4712 Manzanita Ave', 'Carmichael, CA 95608']",Carmichael,95608,19164877701.0,"4712 Manzanita Ave  Carmichael, CA 95608-0823","[['1c', '21', '40', '45']]","['June 5, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=2208F3BD-3942-4E4A-8CAC-863F88E712DB,4
1070,4713-los,los-gordos-fair-oaks,Los Gordos,4.6,$,155,['Mexican'],38.6498161742224,-121.292428704049,"['4713 San Juan Ave', 'Fair Oaks, CA 95628']",Fair Oaks,95628,19165347905.0,"4713 San Juan Ave  Fair Oaks, CA 95628-5521","[['26', '27', '30b', '33', '35']]","['November 9, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=41826621-B21C-41E4-880A-DB908C9FDA92,5
1071,4717-ski,skips-kitchen-carmichael,Skip's Kitchen,4.7,$$,1866,"['Burgers', 'Sandwiches', 'American']",38.6104354858398,-121.354400634766,"['4717 El Camino Ave', 'Carmichael, CA 95608']",Carmichael,95608,19165140830.0,"4717 El Camino Ave  Carmichael, CA 95608-4902","[['1c', '4', '7', '14b', '19', '33', '35', '38', '41']]","['October 19, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=55DEC2FF-F22E-4A62-8A46-F7E37E820D29,9
1072,4717-the,the-char-market-carmichael,The Char Market,4.9,$$,176,"['Sandwiches', 'Salad', 'Tacos']",38.628667,-121.354209,"['4717 Whitney Ave', 'Carmichael, CA 95608']",Carmichael,95608,19162916903.0,"4717 Whitney Ave  Carmichael, CA 95608-2953","[['1a', '4', '5a', '7', '13', '14a', '14b', '27', '29', '30a', '36', '39', '40', '42', '44b', '44d', '45', '47c'], ['1a', '7', '14a', '14b', '26', '27', '30a', '33', '38', '40', '44b', '45']]","['February 27, 2024', 'October 4, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=0C99AEC1-7F5F-47FD-BAEE-05A7E4D8C50D,30
1073,4720-buc,buckhorn-bbq-grill-sacramento-land-park-sacramento-7,Buckhorn BBQ + Grill - Sacramento Land Park,4.0,$$,134,"['Barbeque', 'Burgers', 'Salad']",38.5325137,-121.4948249,"['4720 Freeport Blvd', 'Ste 160', 'Sacramento, CA 95822']",Sacramento,95822,19162778988.0,"4720 Freeport Blvd Ste 160  Sacramento, CA 95822-2009","[['7', '14b', '35']]","['May 5, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=3DCC36DB-5A71-48CE-9E77-9B18760A7FFD,3
1074,4720-dom,dominos-pizza-elk-grove-2,Domino's Pizza,2.2,$,122,"['Pizza', 'Chicken Wings', 'Sandwiches']",38.4080918373768,-121.449507884681,"['4720 Elk Grove Blvd', 'Elk Grove, CA 95758']",Elk Grove,95758,19166843333.0,"4720 Elk Grove Blvd Ste 180  Elk Grove, CA 95758-4185","[[], ['1c', '6', '43']]","['January 4, 2024', 'September 28, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=74C54564-494C-4428-9440-2483ABBFB288,3
1075,4720-jam,jamba-elk-grove-4,Jamba,3.4,$,85,['Juice Bars & Smoothies'],38.40822,-121.44956,"['4720 Elk Grove Blvd.', 'Ste. 190', 'Elk Grove, CA 95758']",Elk Grove,95758,19166847605.0,"4720 Freeport Blvd Ste 150  Sacramento, CA 95822-2009","[['36', '38', '42'], ['33', '44c']]","['March 1, 2024', 'March 9, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=59EE3BBA-92BF-4A79-9F5E-4CE937CB7CEF,5
1076,4720-pap,papa-murphys-elk-grove-3,Papa Murphy's,2.8,$$,78,['Pizza'],38.42274,-121.44954,"['4720 Laguna Blvd.', 'Suite 60', 'Elk Grove, CA 95758']",Elk Grove,95758,19166834900.0,"4720 Laguna Blvd Ste 60  Elk Grove, CA 95758-7035","[['6', '30b']]","['September 14, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=09784EEF-1943-4874-9C61-1FC6123CA9B9,2
1077,4720-sta,starbucks-elk-grove-9,Starbucks,3.5,$,103,['Coffee & Tea'],38.4078666,-121.4496408,"['4720 Elk Grove Blvd', 'Ste 100', 'Elk Grove, CA 95758']",Elk Grove,95758,19166911980.0,"4720 Elk Grove Blvd Ste 100  Elk Grove, CA 95758-4184","[['34'], ['6', '39', '49'], ['6', '39', '49']]","['January 23, 2024', 'September 6, 2023', 'September 6, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=57C0C672-66ED-4DE9-BD05-FAF913D5006B,7
1078,4720-sub,subway-elk-grove-30,Subway,2.2,$,54,"['Sandwiches', 'Fast Food']",38.40781213656541,-121.44961517898514,"['4720 Elk Grove Blvd', 'Ste 120', 'Elk Grove, CA 95758']",Elk Grove,95758,19166915135.0,"4720 Elk Grove Blvd  Elk Grove, CA 95758-4183","[['1c', '33']]","['February 8, 2024']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=BE1A185C-64D9-4CC6-9A9A-7216BA0DB254,2
1079,4720-sup,super-taco-mexican-restaurants-elk-grove,Super Taco Mexican Restaurants,3.4,$$,593,['Mexican'],38.4227468,-121.44979918440104,"['4720 Laguna Blvd', 'Ste 90', 'Elk Grove, CA 95758']",Elk Grove,95758,19164318987.0,"4720 Laguna Blvd Ste 90  Elk Grove, CA 95758-7035","[['4', '9', '21', '31', '36', '39', '40', '41', '42']]","['December 15, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=A39A6026-5DDB-43B5-A7AE-21212CDE496E,9
1080,4720-tog,togos-sandwiches-elk-grove-3,TOGO'S Sandwiches,2.0,$,121,"['Sandwiches', 'Delis', 'Fast Food']",38.422638,-121.449587,"['4720 Laguna Blvd', 'Ste 10', 'Elk Grove, CA 95758']",Elk Grove,95758,19166833100.0,"4720 Laguna Blvd Ste 10  Elk Grove, CA 95758-7035","[['7', '36', '39', '41'], ['7', '36', '39', '41']]","['September 14, 2023', 'September 14, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=CC29FAA8-5501-4777-9D02-01A33DE372B5,8
1081,4730-chi,chipotle-mexican-grill-elk-grove-2,Chipotle Mexican Grill,2.3,$,126,"['Mexican', 'Fast Food']",38.40834187081912,-121.4492968939496,"['4730 Elk Grove Blvd', 'Ste 110', 'Elk Grove, CA 95758']",Elk Grove,95758,19164780054.0,"4730 Elk Grove Blvd Ste 100  Elk Grove, CA 95758-4180",[[]],"['November 7, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=52C6B95F-CEF0-40F6-9938-B80029D958E9,0
1082,4730-jac,jacks-urban-eats-sacramento-2,Jack's Urban Eats,3.3,$$,759,"['Sandwiches', 'Salad', 'American']",38.65895997927321,-121.51085426754138,"['4730 Natomas Blvd', 'Sacramento, CA 95835']",Sacramento,95835,19165151602.0,"4730 Natomas Blvd Ste 100  Sacramento, CA 95835-2235","[['7', '41', '45', '49']]","['September 21, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=FE7A1D52-D216-454C-9919-E68D36477993,4
1083,4730-men,mendocino-farms-sacramento-sacramento,Mendocino Farms - Sacramento,4.0,$$,64,"['Salad', 'Sandwiches']",38.5327835,-121.4953156745372,"['4730 Freeport Blvd', 'Sacramento, CA 95822']",Sacramento,95822,19165847992.0,"4730 Freeport Blvd # 110  Sacramento, CA 95822-2009","[['6', '33', '42']]","['February 29, 2024']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=C313302F-F0FF-4D7B-9DC4-8DC69F1292B4,3
1084,4731-mcd,mcdonalds-sacramento-20,McDonald's,1.7,$,78,"['Fast Food', 'Burgers', 'Coffee & Tea']",38.4748317884669,-121.447097430944,"['4731 Mack Rd', 'Sacramento, CA 95823']",Sacramento,95823,19163999122.0,"4731 Mack Rd  Sacramento, CA 95823-4511","[['14a', '33', '35', '40', '44c', '45'], []]","['January 3, 2024', 'September 19, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=0F410A06-2720-40F5-ADF3-8D08C0C66485,6
1085,4740-bon,bonchon-sacramento-4,Bonchon,4.0,$$,471,"['Korean', 'Chicken Wings', 'Asian Fusion']",38.659126,-121.51162315,"['4740 Natomas Blvd', 'Ste 120', 'Sacramento, CA 95835']",Sacramento,95835,19162857888.0,"4740 Natomas Blvd Ste 120  Sacramento, CA 95835-2500","[['5a', '27', '33', '40', '42', '44c', '45', '49'], ['5a', '27', '33', '40', '42', '44c', '45', '49']]","['October 6, 2023', 'October 6, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=51A5BF08-C0C4-4F40-81B1-27AC6365CE89,16
1086,4740-him,himalaya-momo-indian-and-nepalese-cuisine-sacramento-2,Himalaya MoMo Indian and Nepalese Cuisine,4.7,$$,312,"['Himalayan/Nepalese', 'Indian', 'Halal']",38.65903729199504,-121.51167008232484,"['4740 Natomas Blvd', 'Ste 150', 'Sacramento, CA 95835']",Sacramento,95835,19164192121.0,"4740 Natomas Blvd Ste 150  Sacramento, CA 95835-2501","[['7', '14a', '21', '27', '33']]","['October 6, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=08816A91-E753-4C5D-AAE3-D0942E531C79,5
1087,4740-mon,monsoon-burger-sacramento-3,Monsoon Burger,4.3,$$,723,"['Burgers', 'Sandwiches', 'Beverage Store']",38.659018,-121.511668,"['4740 Natomas Blvd', 'Ste 130', 'Sacramento, CA 95835']",Sacramento,95835,19164197970.0,"4740 Natomas Blvd Ste 130  Sacramento, CA 95835-2500","[['1b', '6', '7', '14a', '29', '33', '39', '45']]","['September 27, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=E0B530D7-35A8-41AD-9155-E3CA0B7AF320,8
1088,4740-sus,sushi-elite-sacramento,Sushi Elite,3.4,$$,389,"['Sushi Bars', 'Japanese', 'Beer Bar']",38.6589890852837,-121.511740030688,"['4740 Natomas Blvd', 'Ste 100', 'Sacramento, CA 95835']",Sacramento,95835,19162639188.0,"4740 Natomas Blvd Ste 100  Sacramento, CA 95835-2500","[['1c', '7', '14a', '27', '33', '39', '40', '44d']]","['October 3, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=AC909C82-EDE1-4504-B431-3E7A0C27C7DF,8
1089,4745-arc,arco-ampm-north-highlands,ARCO ampm,2.3,$,20,"['Gas Stations', 'Convenience Stores']",38.6513420812945,-121.383392773569,"['4745 Watt Ave', 'North Highlands, CA 95660']",North Highlands,95660,19164852076.0,"4745 Watt Ave  North Highlands, CA 95660-5515","[['1a', '1c', '7', '14a', '32a', '35', '39', '41', '43'], ['32a', '33']]","['February 13, 2024', 'May 1, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=AF46D8AA-2DAB-4F7E-8EAB-671EE5D87D2F,11
1090,4745-cri,cricket-country-kitchen-sacramento,Cricket Country Kitchen,4.2,$$,944,"['Breakfast & Brunch', 'American', 'Waffles']",38.65539,-121.35373,"['4745 Auburn Blvd', 'Sacramento, CA 95841']",Sacramento,95841,19163316405.0,"4745 Auburn Blvd  Sacramento, CA 95841-3601","[['4', '7', '9', '27', '33', '40', '44e']]","['August 9, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=60746AA4-544A-41A1-9DCE-01A6173C6795,7
1091,4749-cho,chocolate-fish-coffee-roasters-sacramento,Chocolate Fish Coffee Roasters,4.2,$$,469,"['Coffee & Tea', 'Coffee Roasteries']",38.56186,-121.446298,"['4749 Folsom Blvd', 'Sacramento, CA 95819']",Sacramento,95819,19164515181.0,"4749 Folsom Blvd  Sacramento, CA 95819-4425","[['1b', '49']]","['December 21, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=37836A3F-5505-4BB0-9A30-BF63A63D1B6F,2
1092,4750-dut,dutch-bros-coffee-sacramento-2,Dutch Bros Coffee,3.6,$$,189,"['Coffee & Tea', 'Juice Bars & Smoothies']",38.495517,-121.450567,"['4750 Florin Rd', 'Sacramento, CA 95823']",Sacramento,95823,15419554700.0,"4750 Florin Rd  Sacramento, CA 95823-2505","[['1c', '21', '33', '36', '39', '40', '44c'], ['1c', '14b', '21', '33', '36', '39', '40']]","['February 16, 2024', 'September 14, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=24AEB27D-7B43-4B3E-A18C-AAAA411ED241,14
1093,4751-mar,mark-and-monicas-family-pizza-carmichael,Mark & Monica's Family Pizza,3.7,$$,384,['Pizza'],38.6513742855742,-121.328130623226,"['4751 Manzanita Ave', 'Carmichael, CA 95608']",Carmichael,95608,19164871010.0,"4751 Manzanita Ave  Carmichael, CA 95608-0839","[['29', '33', '36', '40']]","['October 26, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=957E8946-E02D-4EDC-9D19-EDC44F8EE693,4
1094,4775-bin,bings-market-sacramento,Bings Market,4.1,$$,28,['Grocery'],38.6538315,-121.4486008,"['4775 Rio Linda Blvd', 'Sacramento, CA 95838']",Sacramento,95838,19169250058.0,"4775 Rio Linda Blvd  Sacramento, CA 95838-2224","[['14b', '27', '29', '34', '35', '38', '39', '41', '43', '44a', '44e', '47a', '48', '49']]","['October 17, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=73A7F6FD-76C0-4E70-AE14-14BCA2C53DA5,14
1095,480-bet,betos-taqueria-sacramento,Beto's Taqueria,3.4,$,105,['Mexican'],38.61083,-121.45645,"['480 El Camino Ave', 'Sacramento, CA 95815']",Sacramento,95815,19169222581.0,"480 El Camino Ave  Sacramento, CA 95815-2937","[['4', '7', '14a', '14b', '27', '29', '33', '35', '36', '38', '39', '40', '42', '44a', '44d', '45', '47c']]","['December 28, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=38043431-49C6-497B-B0DC-24A8037C870F,17
1096,4800-sco,scotts-seafood-grill-and-bar-sacramento-4,Scott's Seafood Grill and Bar,3.5,$$$,1488,"['Seafood', 'Bars', 'Breakfast & Brunch']",38.534362,-121.518102,"['4800 Riverside Blvd', 'Sacramento, CA 95822']",Sacramento,95822,19163795959.0,"4800 Riverside Blvd # B  Sacramento, CA 95822-1739","[['4', '5a', '6', '7', '9', '14a', '14b', '27', '43']]","['May 12, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=D691972F-40D6-420C-9CDA-2B43DD59F037,9
1097,4801-hon,honeys-donuts-elk-grove,Honeys Donuts,4.2,$,116,"['Donuts', 'Salad', 'Sandwiches']",38.4240682988457,-121.449638302655,"['4801 Laguna Blvd', 'Elk Grove, CA 95758']",Elk Grove,95758,19164215100.0,"4801 Laguna Blvd  Elk Grove, CA 95758-7037","[['1a', '40', '41', '42', '43', '44d'], ['4', '30b', '35', '44d']]","['January 10, 2024', 'September 11, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=78F6797D-858C-4157-9DD2-BFB8A8407709,10
1098,4801-kfc,kfc-north-highlands,KFC,1.8,$,62,"['Fast Food', 'Chicken Wings', 'Chicken Shop']",38.652063,-121.383519,"['4801 Watt Ave', 'North Highlands, CA 95660']",North Highlands,95660,19163311700.0,"4801 Watt Ave  North Highlands, CA 95660-5108","[['14a', '33', '36', '38', '41', '45', '47c']]","['January 2, 2024']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=48DF5B7B-504A-4FA6-9FE7-B5CDE1C65CD6,7
1099,4801-ori,origami-asian-grill-sacramento,Origami Asian Grill,4.4,$$,519,"['Asian Fusion', 'Japanese', 'Korean']",38.561676,-121.445902,"['4801 Folsom Blvd', 'Ste 1', 'Sacramento, CA 95819']",Sacramento,95819,19164003075.0,"4801 Folsom Blvd  Sacramento, CA 95819-4460","[['1c', '6', '34', '36', '44b']]","['April 14, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=DED0724E-690B-4FE8-94D2-3CE89395F392,5
1100,4804-sze,szechuan-garden-fair-oaks,Szechuan Garden,3.6,$$,201,['Chinese'],38.6529092,-121.2919451,"['4804 San Juan Ave', 'Fair Oaks, CA 95628']",Fair Oaks,95628,19169619381.0,"4804 San Juan Ave  Fair Oaks, CA 95628-4719","[['4', '7', '13', '27', '29', '33', '35', '36', '40', '44e'], ['4', '7', '13', '27', '29', '33', '35', '36', '40', '44e']]","['February 26, 2024', 'February 26, 2024']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=98231244-7DF0-4F35-85D7-8614C1D27CE2,20
1101,4805-car,carls-jr-north-highlands-2,Carl's Jr,2.5,$$,19,"['Fast Food', 'Burgers', 'Breakfast & Brunch']",38.6525254,-121.383613644139,"['4805 Watt Ave', 'North Highlands, CA 95660']",North Highlands,95660,19163382275.0,"4805 Watt Ave  North Highlands, CA 95660-5108","[['41', '44a', '49']]","['November 20, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=4CCB59CA-DF85-407D-AA26-4A9D7B080B82,3
1102,4805-lit,little-caesars-pizza-elk-grove-3,Little Caesars Pizza,2.1,$,42,"['Pizza', 'Chicken Wings']",38.4233949,-121.4491651,"['4805 Laguna Blvd', 'Elk Grove, CA 95758']",Elk Grove,95758,19163925303.0,"4805 Laguna Blvd # 104  Elk Grove, CA 95758-7038","[['1c', '39', '42', '44d', '49'], ['1c', '5b', '6', '34', '39', '44d', '49'], ['1c', '5b', '6', '34', '39', '44d', '49']]","['January 11, 2024', 'September 11, 2023', 'September 11, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=E6A2E3B5-80D0-429F-B6DC-46EBC4013D1F,19
1103,4805-pho,pho-bistro-elk-grove,Pho Bistro,4.0,$$,358,"['Vietnamese', 'Noodles', 'Soup']",38.42400517,-121.44918917,"['4805 Laguna Blvd', 'Ste 101', 'Elk Grove, CA 95758']",Elk Grove,95758,19164284295.0,"4805 Laguna Blvd # B101  Elk Grove, CA 95758-7038","[['9', '35', '43', '44d', '45'], ['1c', '6', '29', '30b', '33', '35', '36', '44d', '45']]","['February 5, 2024', 'November 27, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=9D176899-1840-4435-8361-5B626F6E1448,14
1104,4810-the,the-dolly-llama-elk-grove,The Dolly Llama,3.1,$$,55,"['Waffles', 'Ice Cream & Frozen Yogurt', 'Desserts']",38.4074,-121.44945,"['4810 Elk Grove Blvd', 'Ste 140', 'Elk Grove, CA 95758']",Elk Grove,95758,19168292562.0,"4810 Elk Grove Blvd Ste 140  Elk Grove, CA 95758-4191","[['1b', '1c']]","['September 28, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=9F095805-CF19-4386-A5E7-1EB8DE35EE98,2
1105,4818-one,onespeed-sacramento,OneSpeed,4.0,$$,1037,"['Italian', 'Pizza', 'Venues & Event Spaces']",38.561438,-121.4461629,"['4818 Folsom Blvd', 'Sacramento, CA 95819']",Sacramento,95819,19167061748.0,"4818 Folsom Blvd  Sacramento, CA 95819-4437","[['7', '14a', '16', '27', '33', '35', '41'], ['7', '14a', '16', '27', '33', '35', '41'], ['7', '14a', '33', '38', '41', '45']]","['February 8, 2024', 'February 8, 2024', 'May 4, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=0DC57C6C-691F-493C-905F-0F9410289FC6,20
1106,4820-jac,jack-in-the-box-elk-grove-2,Jack in the Box,2.1,$$,121,"['Fast Food', 'Burgers', 'Tacos']",38.4227675,-121.44878000021,"['4820 Laguna Blvd', 'Elk Grove, CA 95758']",Elk Grove,95758,12798959012.0,"4820 Laguna Blvd  Elk Grove, CA 95758-7034","[['6'], ['14a', '33']]","['January 24, 2024', 'September 14, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=8001C6E1-3BC2-4A15-9E6D-6AFAE679B65B,3
1107,4820-sma,smart-and-final-sacramento,Smart & Final,2.5,$,28,['Grocery'],38.6604593,-121.351588,"['4820 Madison Ave', 'Sacramento, CA 95841']",Sacramento,95841,19163443921.0,"4820 Madison Ave  Sacramento, CA 95841-2519","[['27', '30a', '33', '41', '43']]","['October 18, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=631A5092-950F-4551-8B2C-60F2A8773E21,5
1108,4827-tin,tinocos-meat-market-sacramento,Tinoco's Meat Market,3.9,$,52,"['Meat Shops', 'Mexican']",38.6558084,-121.4478649,"['4827 Rio Linda Blvd', 'Sacramento, CA 95838']",Sacramento,95838,19165643685.0,"4827 Rio Linda Blvd  Sacramento, CA 95838-1801","[['6', '27', '33', '35', '36', '41', '44e']]","['March 27, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=9CF603E2-7EE2-4B78-8BC9-E81D920C0B3E,7
1109,4830-rit,rite-aid-sacramento-4,Rite Aid,3.8,$$,30,"['Drugstores', 'Convenience Stores']",38.566541,-121.443254,"['4830 J St', 'Sacramento, CA 95819']",Sacramento,95819,19164512187.0,"4830 J St  Sacramento, CA 95819-3742","[['13', '33', '35', '39', '41', '47c', '49']]","['January 2, 2024']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=06E49052-858C-4154-A214-10A478D8D695,7
1110,484-men,menchies-frozen-yogurt-sacramento-3,Menchie's Frozen Yogurt,4.5,$,170,['Ice Cream & Frozen Yogurt'],38.573556,-121.4144538,"['484 Howe Ave', 'Sacramento, CA 95825']",Sacramento,95825,19163331084.0,"484 Howe Ave  Sacramento, CA 95825-5507","[['6', '33', '44e', '49']]","['October 4, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=240352B0-E873-4CA4-8F7E-7540388C6400,4
1111,4840-ral,raleys-fair-oaks-4,Raley's,3.0,$$,88,"['Grocery', 'Beer, Wine & Spirits', 'Delis']",38.6542464440428,-121.29096327055224,"['4840 San Juan Ave', 'Fair Oaks, CA 95628']",Fair Oaks,95628,19169674718.0,"4840 San Juan Ave  Fair Oaks, CA 95628-4719","[[], ['33', '40']]","['January 11, 2024', 'January 11, 2024']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=AED4891C-9888-408B-A693-A5E14B96DB3D,2
1112,4845-sub,subway-north-highlands-6,Subway,2.3,$,32,"['Sandwiches', 'Fast Food']",38.6538762263127,-121.383418217578,"['4845 Watt Ave', 'North Highlands, CA 95660']",North Highlands,95660,19169004758.0,"4845 Watt Ave Ste C  North Highlands, CA 95660-5511","[['1a', '1c', '7', '14a', '30a', '36', '41', '42', '45', '47c']]","['November 22, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=8C4B825E-90B3-402D-B1EE-40B6E9D18A09,10
1113,4849-jac,jack-in-the-box-sacramento-9,Jack in the Box,1.9,$,77,"['Fast Food', 'Burgers', 'Tacos']",38.6612103230932,-121.35094776749612,"['4849 Madison Ave', 'Sacramento, CA 95841']",Sacramento,95841,19162837550.0,"4849 Madison Ave  Sacramento, CA 95841-2518","[['41', '42', '45'], ['1b', '5a', '14b', '41']]","['January 25, 2024', 'March 6, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=F0C996DD-573E-418E-888A-B1EDB75064F3,7
1114,4884-goo,good-eats-deli-fair-oaks,Good Eats Deli,4.9,$$,124,"['Delis', 'Salad', 'Sandwiches']",38.65506,-121.29159,"['4884 San Juan Ave', 'Fair Oaks, CA 95628']",Fair Oaks,95628,14152888612.0,"4884 San Juan Ave Unit B  Fair Oaks, CA 95628-4719","[['1a', '9', '21', '40', '45']]","['December 14, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=0D169635-AEAA-4AA9-A405-36ADBE8FE14C,5
1115,4894-div,divided-sky-tavern-fair-oaks,Divided Sky Tavern,4.6,$$,255,"['American', 'Gastropubs', 'Cocktail Bars']",38.654995398558526,-121.2918274,"['4894 San Juan Ave', 'Fair Oaks, CA 95628']",Fair Oaks,95628,19162419317.0,"4894 San Juan Ave  Fair Oaks, CA 95628-4719","[['1c', '6', '7', '14a', '33']]","['February 28, 2024']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=2A6CE953-FA4B-44F4-B010-AB475A834F02,5
